produto,produto_nome,ocorrencias,rotulo
"274577 | BETAXOLOL CLORIDRATO, CONCENTRAÇÃO:0,25%, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA","274577 | BETAXOLOL CLORIDRATO, CONCENTRAÇÃO:0,25%, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA",1,"274577 | BETAXOLOL CLORIDRATO, CONCENTRAÇÃO:0,25%, APRE [P1236]"
"274615 | VÁLVULA, TIPO:REGULADORA, APLICAÇÃO:P/ REDE DE O2 E AR COMPRIMIDO","274615 | VÁLVULA, TIPO:REGULADORA, APLICAÇÃO:P/ REDE DE O2 E AR COMPRIMIDO",11,"274615 | VÁLVULA, TIPO:REGULADORA, APLICAÇÃO:P/ REDE DE [P1237]"
"274630 | SONDA NASOGÁSTRICA, MATERIAL:POLIVINIL FLEXÍVEL, TIPO:TRANSPARENTE, TAMANHO:Nº14, CARACTERÍSTICAS ADICIONAIS:ATÓXICA,ATRAUMÁTICA,ESTÉRIL E DESCARTÁVEL, COMPRIMENTO:105 CM","274630 | SONDA NASOGÁSTRICA, MATERIAL:POLIVINIL FLEXÍVEL, TIPO:TRANSPARENTE, TAMANHO:Nº14, CARACTERÍSTICAS ADICIONAIS:ATÓXICA,ATRAUMÁTICA,ESTÉRIL E DESCARTÁVEL, COMPRIMENTO:105 CM",10,"274630 | SONDA NASOGÁSTRICA, MATERIAL:POLIVINIL FLEXÍVE [P1238]"
"274640 | TUBO VENTILAÇÃO OUVIDO, MATERIAL:SILICONE, TIPO:TIPO DONALDSON, TAMANHO:1,2MM X 2,6MM, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL","274640 | TUBO VENTILAÇÃO OUVIDO, MATERIAL:SILICONE, TIPO:TIPO DONALDSON, TAMANHO:1,2MM X 2,6MM, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL",1,"274640 | TUBO VENTILAÇÃO OUVIDO, MATERIAL:SILICONE, TIP [P1239]"
"274647 | SOTALOL CLORIDRATO, DOSAGEM:160 MG","274647 | SOTALOL CLORIDRATO, DOSAGEM:160 MG",64,"274647 | SOTALOL CLORIDRATO, DOSAGEM:160 MG [P1240]"
"274648 | PASTA D' ÁGUA, COMPOSIÇÃO:TALCO + GLICERINA + ÓX.ZINCO + ÁGUA DE CAL, CONCENTRAÇÃO:25% + 25% + 25% + 25%","274648 | PASTA D' ÁGUA, COMPOSIÇÃO:TALCO + GLICERINA + ÓX.ZINCO + ÁGUA DE CAL, CONCENTRAÇÃO:25% + 25% + 25% + 25%",147,"274648 | PASTA D' ÁGUA, COMPOSIÇÃO:TALCO + GLICERINA +  [P1241]"
"274704 | IMATINIBE MESILATO, DOSAGEM:400 MG","274704 | IMATINIBE MESILATO, DOSAGEM:400 MG",23,"274704 | IMATINIBE MESILATO, DOSAGEM:400 MG [P1242]"
"274748 | PORTA-AGULHA, MATERIAL:AÇO INOXIDÁVEL, TIPO:MAYO HEGAR, COMPRIMENTO:16 CM, MODELO:DELICADO","274748 | PORTA-AGULHA, MATERIAL:AÇO INOXIDÁVEL, TIPO:MAYO HEGAR, COMPRIMENTO:16 CM, MODELO:DELICADO",5,"274748 | PORTA-AGULHA, MATERIAL:AÇO INOXIDÁVEL, TIPO:MA [P1243]"
"274776 | CLORETO DE CÁLCIO, CONCENTRAÇÃO:10%, USO:INJETÁVEL","274776 | CLORETO DE CÁLCIO, CONCENTRAÇÃO:10%, USO:INJETÁVEL",4,"274776 | CLORETO DE CÁLCIO, CONCENTRAÇÃO:10%, USO:INJET [P1244]"
"274806 | ACETILCISTEÍNA, DOSAGEM:600 MG, INDICAÇÃO:PÓ PARA SOLUÇÃO ORAL","274806 | ACETILCISTEÍNA, DOSAGEM:600 MG, INDICAÇÃO:PÓ PARA SOLUÇÃO ORAL",55,"274806 | ACETILCISTEÍNA, DOSAGEM:600 MG, INDICAÇÃO:PÓ P [P1245]"
"274807 | BETAISTINA DICLORIDRATO, DOSAGEM:8 MG","274807 | BETAISTINA DICLORIDRATO, DOSAGEM:8 MG",12,"274807 | BETAISTINA DICLORIDRATO, DOSAGEM:8 MG [P1246]"
"274808 | CLORTALIDONA, DOSAGEM:12,5 MG","274808 | CLORTALIDONA, DOSAGEM:12,5 MG",40,"274808 | CLORTALIDONA, DOSAGEM:12,5 MG [P1247]"
"274809 | FLUORESCEÍNA, CONCENTRAÇÃO:10%, APLICAÇÃO:SOLUÇÃO OFTÁLMICA","274809 | FLUORESCEÍNA, CONCENTRAÇÃO:10%, APLICAÇÃO:SOLUÇÃO OFTÁLMICA",3,"274809 | FLUORESCEÍNA, CONCENTRAÇÃO:10%, APLICAÇÃO:SOLU [P1248]"
"274811 | LISINA CLONIXINATO, DOSAGEM:125 MG","274811 | LISINA CLONIXINATO, DOSAGEM:125 MG",14,"274811 | LISINA CLONIXINATO, DOSAGEM:125 MG [P1249]"
"274849 | MESA DE MAYO, MATERIAL:AÇO INOXIDÁVEL, ALTURA:ALTURA REGULÁVEL C/ANEL FIXAÇÃO NO TUBO DA COLUNA, COMPONENTES:BANDEJA AÇO INOX MEDINDO 0,35 X 0,50M,RODÍZIOS 2""","274849 | MESA DE MAYO, MATERIAL:AÇO INOXIDÁVEL, ALTURA:ALTURA REGULÁVEL C/ANEL FIXAÇÃO NO TUBO DA COLUNA, COMPONENTES:BANDEJA AÇO INOX MEDINDO 0,35 X 0,50M,RODÍZIOS 2""",1,"274849 | MESA DE MAYO, MATERIAL:AÇO INOXIDÁVEL, ALTURA: [P1250]"
"274862 | NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, ACABAMENTO SUPERFICIAL ESTRUTURA:MOLDURA EM AÇO PINTADO C/ TRATAMENTO ANTIFERRUGEM, MATERIAL VISOR:ACRÍLICO TRANSLÚCIDO, COMPRIMENTO:48 CM, LARGURA:78 CM, ESPESSURA:10 CM, QUANTIDADE LÂMPADAS:LÂMPADAS FLUORESCENTES, APLICAÇÃO:C/ 2 CORPOS P/ FIXAÇÃO EM PAREDE, CARACTERÍSTICAS ADICIONAIS:PRENDEDOR RADIOGRAFIA NO CORPO,TECLA LIGA/DESLIGA","274862 | NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, ACABAMENTO SUPERFICIAL ESTRUTURA:MOLDURA EM AÇO PINTADO C/ TRATAMENTO ANTIFERRUGEM, MATERIAL VISOR:ACRÍLICO TRANSLÚCIDO, COMPRIMENTO:48 CM, LARGURA:78 CM, ESPESSURA:10 CM, QUANTIDADE LÂMPADAS:LÂMPADAS FLUORESCENTES, APLICAÇÃO:C/ 2 CORPOS P/ FIXAÇÃO EM PAREDE, CARACTERÍSTICAS ADICIONAIS:PRENDEDOR RADIOGRAFIA NO CORPO,TECLA LIGA/DESLIGA",1,"274862 | NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, AC [P1251]"
"274863 | NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, ACABAMENTO SUPERFICIAL ESTRUTURA:MOLDURA EM AÇO PINTADO C/ TRATAMENTO ANTIFERRUGEM, MATERIAL VISOR:ACRÍLICO TRANSLÚCIDO, COMPRIMENTO:48 CM, LARGURA:78 CM, ESPESSURA:10 CM, QUANTIDADE LÂMPADAS:LÂMPADAS FLUORESCENTES, TENSÃO ALIMENTAÇÃO:110/220 V, APLICAÇÃO:C/ 2 CORPOS P/ FIXAÇÃO EM PAREDE, CARACTERÍSTICAS ADICIONAIS:PRENDEDOR RADIOGRAFIA NO CORPO,TECLA LIGA/DESLIGA","274863 | NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, ACABAMENTO SUPERFICIAL ESTRUTURA:MOLDURA EM AÇO PINTADO C/ TRATAMENTO ANTIFERRUGEM, MATERIAL VISOR:ACRÍLICO TRANSLÚCIDO, COMPRIMENTO:48 CM, LARGURA:78 CM, ESPESSURA:10 CM, QUANTIDADE LÂMPADAS:LÂMPADAS FLUORESCENTES, TENSÃO ALIMENTAÇÃO:110/220 V, APLICAÇÃO:C/ 2 CORPOS P/ FIXAÇÃO EM PAREDE, CARACTERÍSTICAS ADICIONAIS:PRENDEDOR RADIOGRAFIA NO CORPO,TECLA LIGA/DESLIGA",1,"274863 | NEGATOSCÓPIO, MATERIAL ESTRUTURA:CHAPA AÇO, AC [P1252]"
"274918 | RETINOL, COMPOSIÇÃO:ASSOCIADO C/AMINOÁCIDOS+ METIONINA+ CLORANFENICOL, CONCENTRAÇÃO:10.000UI + 25MG + 5MG + 5MG/G, APLICAÇÃO:POMADA OFTÁLMICA","274918 | RETINOL, COMPOSIÇÃO:ASSOCIADO C/AMINOÁCIDOS+ METIONINA+ CLORANFENICOL, CONCENTRAÇÃO:10.000UI + 25MG + 5MG + 5MG/G, APLICAÇÃO:POMADA OFTÁLMICA",243,"274918 | RETINOL, COMPOSIÇÃO:ASSOCIADO C/AMINOÁCIDOS+ M [P1253]"
"274927 | DISPOSITIVO EXTERNO P/ INCONTINÊNCIA URINÁRIA<DIV CLASS=""DESC_MATERIAL""><SPAN CLASS=""DESC_ITEM""> COMPONENTES:TUBO PLÁSTICO TRANSPARENTE;ADAPTADOR E COLETOR<BR><SPAN CLASS=""DESC_ITEM""> TIPO USO:DESCARTÁVEL<BR><SPAN CLASS=""DESC_ITEM""> CARACTERÍSTICAS ADICIONAIS:ATÓXICO<BR><SPAN CLASS=""DESC_ITEM""> TAMANHO PEQUENO<BR>","274927 | DISPOSITIVO EXTERNO P/ INCONTINÊNCIA URINÁRIA<DIV CLASS=""DESC_MATERIAL""><SPAN CLASS=""DESC_ITEM""> COMPONENTES:TUBO PLÁSTICO TRANSPARENTE;ADAPTADOR E COLETOR<BR><SPAN CLASS=""DESC_ITEM""> TIPO USO:DESCARTÁVEL<BR><SPAN CLASS=""DESC_ITEM""> CARACTERÍSTICAS ADICIONAIS:ATÓXICO<BR><SPAN CLASS=""DESC_ITEM""> TAMANHO PEQUENO<BR>",1,274927 | DISPOSITIVO EXTERNO P/ INCONTINÊNCIA URINÁRIA< [P1254]
"275077 | ESCADA HOSPITALAR, MATERIAL:AÇO INOXIDÁVEL, NÚMERO DEGRAUS:2 DEGRAUS, REVESTIMENTO DEGRAUS:TAPETE ANTIDERRAPANTE","275077 | ESCADA HOSPITALAR, MATERIAL:AÇO INOXIDÁVEL, NÚMERO DEGRAUS:2 DEGRAUS, REVESTIMENTO DEGRAUS:TAPETE ANTIDERRAPANTE",9,"275077 | ESCADA HOSPITALAR, MATERIAL:AÇO INOXIDÁVEL, NÚ [P1255]"
"275116 | NITRENDIPINO, CONCENTRAÇÃO:10 MG","275116 | NITRENDIPINO, CONCENTRAÇÃO:10 MG",27,"275116 | NITRENDIPINO, CONCENTRAÇÃO:10 MG [P1256]"
"275117 | NITRENDIPINO, CONCENTRAÇÃO:20 MG","275117 | NITRENDIPINO, CONCENTRAÇÃO:20 MG",37,"275117 | NITRENDIPINO, CONCENTRAÇÃO:20 MG [P1257]"
"275121 | PIRACETAM, CONCENTRAÇÃO:200 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL","275121 | PIRACETAM, CONCENTRAÇÃO:200 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",48,"275121 | PIRACETAM, CONCENTRAÇÃO:200 MG/ML, APRESENTAÇÃ [P1258]"
"275122 | PIRACETAM, CONCENTRAÇÃO:60 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL","275122 | PIRACETAM, CONCENTRAÇÃO:60 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL",1,"275122 | PIRACETAM, CONCENTRAÇÃO:60 MG/ML, APRESENTAÇÃO [P1259]"
"275123 | PIRACETAM, CONCENTRAÇÃO:400 MG","275123 | PIRACETAM, CONCENTRAÇÃO:400 MG",16,"275123 | PIRACETAM, CONCENTRAÇÃO:400 MG [P1260]"
"275124 | PIRACETAM, CONCENTRAÇÃO:800 MG","275124 | PIRACETAM, CONCENTRAÇÃO:800 MG",48,"275124 | PIRACETAM, CONCENTRAÇÃO:800 MG [P1261]"
"275362 | TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:11,5 CM, TIPO PONTA:CURVA, TIPO:ÍRIS","275362 | TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO:11,5 CM, TIPO PONTA:CURVA, TIPO:ÍRIS",2,"275362 | TESOURA, MATERIAL:AÇO INOXIDÁVEL, COMPRIMENTO: [P1262]"
"275402 | LIDOCAÍNA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM EPINEFRINA, DOSAGEM:1% + 1:200.000, APRESENTAÇÃO:INJETÁVEL","275402 | LIDOCAÍNA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM EPINEFRINA, DOSAGEM:1% + 1:200.000, APRESENTAÇÃO:INJETÁVEL",43,"275402 | LIDOCAÍNA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM [P1263]"
"275423 | ALTEPLASE, CONCENTRAÇÃO:50 MG, USO:INJETÁVEL","275423 | ALTEPLASE, CONCENTRAÇÃO:50 MG, USO:INJETÁVEL",4,"275423 | ALTEPLASE, CONCENTRAÇÃO:50 MG, USO:INJETÁVEL [P1264]"
"275428 | CLOSTEBOL ACETATO, PRINCÍPIO ATIVO:ASSOCIADO COM NEOMICINA SULFATO, CONCENTRAÇÃO:0,5% + 0,5%, TIPO MEDICAMENTO:CREME","275428 | CLOSTEBOL ACETATO, PRINCÍPIO ATIVO:ASSOCIADO COM NEOMICINA SULFATO, CONCENTRAÇÃO:0,5% + 0,5%, TIPO MEDICAMENTO:CREME",3,"275428 | CLOSTEBOL ACETATO, PRINCÍPIO ATIVO:ASSOCIADO C [P1265]"
"275433 | ENZIMAS PANCREÁTICAS, PRINCÍPIO ATIVO:PANCREATINA ASSOCIADA COM DIMETICONA, DOSAGEM:170MG + 80MG","275433 | ENZIMAS PANCREÁTICAS, PRINCÍPIO ATIVO:PANCREATINA ASSOCIADA COM DIMETICONA, DOSAGEM:170MG + 80MG",1,"275433 | ENZIMAS PANCREÁTICAS, PRINCÍPIO ATIVO:PANCREAT [P1266]"
"275436 | SUCRALFATO, DOSAGEM:1 G","275436 | SUCRALFATO, DOSAGEM:1 G",8,"275436 | SUCRALFATO, DOSAGEM:1 G [P1267]"
"275471 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL, TAMANHO:GRANDE, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL, DESCARTÁVEL, SEM LUBRIFICAÇÃO","275471 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL, TAMANHO:GRANDE, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL, DESCARTÁVEL, SEM LUBRIFICAÇÃO",9,"275471 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL,  [P1268]"
"275472 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL, TAMANHO:MÉDIO, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL, DESCARTÁVEL, SEM LUBRIFICAÇÃO","275472 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL, TAMANHO:MÉDIO, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL, DESCARTÁVEL, SEM LUBRIFICAÇÃO",16,"275472 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL,  [P1269]"
"275473 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL, TAMANHO:PEQUENO, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL, DESCARTÁVEL, SEM LUBRIFICAÇÃO","275473 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL, TAMANHO:PEQUENO, CARACTERÍSTICAS ADICIONAIS:ESTÉRIL, DESCARTÁVEL, SEM LUBRIFICAÇÃO",8,"275473 | ESPÉCULO, MATERIAL:POLIETILENO, TIPO:VAGINAL,  [P1270]"
"275475 | DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFENINA E PROMETAZINA, CONCENTRAÇÃO:500MG + 10MG + 5MG","275475 | DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFENINA E PROMETAZINA, CONCENTRAÇÃO:500MG + 10MG + 5MG",43,"275475 | DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFEN [P1271]"
"275476 | DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFENINA E PROMETAZINA, CONCENTRAÇÃO:375MG + 12,5MG + 12,5MG/ML, USO:SOLUÇÃO INJETÁVEL","275476 | DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFENINA E PROMETAZINA, CONCENTRAÇÃO:375MG + 12,5MG + 12,5MG/ML, USO:SOLUÇÃO INJETÁVEL",1,"275476 | DIPIRONA SÓDICA, COMPOSIÇÃO:ASSOCIADA À ADIFEN [P1272]"
"275477 | OFLOXACINO, DOSAGEM:3 MG/ML, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA","275477 | OFLOXACINO, DOSAGEM:3 MG/ML, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA",11,"275477 | OFLOXACINO, DOSAGEM:3 MG/ML, APRESENTAÇÃO:SOLU [P1273]"
"275478 | PERICIAZINA, DOSAGEM:10 MG","275478 | PERICIAZINA, DOSAGEM:10 MG",73,"275478 | PERICIAZINA, DOSAGEM:10 MG [P1274]"
"275482 | PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MODELO:DISSECÇÃO, COMPRIMENTO:14 CM","275482 | PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MODELO:DISSECÇÃO, COMPRIMENTO:14 CM",10,"275482 | PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MO [P1275]"
"275484 | PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MODELO:KELLY, TIPO PONTA:RETA, COMPRIMENTO:14 CM","275484 | PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MODELO:KELLY, TIPO PONTA:RETA, COMPRIMENTO:14 CM",2,"275484 | PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MO [P1276]"
"275534 | PARACETAMOL, APRESENTAÇÃO:ASSOC.À CAFEÍNA, METOCLOPRAMIDA E DIIDROERGOTAMINA, DOSAGEM:450MG + 75MG + 10MG + 1MG","275534 | PARACETAMOL, APRESENTAÇÃO:ASSOC.À CAFEÍNA, METOCLOPRAMIDA E DIIDROERGOTAMINA, DOSAGEM:450MG + 75MG + 10MG + 1MG",4,"275534 | PARACETAMOL, APRESENTAÇÃO:ASSOC.À CAFEÍNA, MET [P1277]"
"275646 | GONADOTROPINA, COMPOSIÇÃO:CORIÔNICA HUMANA, CONCENTRAÇÃO:1.000 UI, APRESENTAÇÃO:INJETÁVEL","275646 | GONADOTROPINA, COMPOSIÇÃO:CORIÔNICA HUMANA, CONCENTRAÇÃO:1.000 UI, APRESENTAÇÃO:INJETÁVEL",1,"275646 | GONADOTROPINA, COMPOSIÇÃO:CORIÔNICA HUMANA, CO [P1278]"
"275649 | GONADOTROPINA, COMPOSIÇÃO:CORIÔNICA HUMANA, CONCENTRAÇÃO:5.000 UI, APRESENTAÇÃO:INJETÁVEL","275649 | GONADOTROPINA, COMPOSIÇÃO:CORIÔNICA HUMANA, CONCENTRAÇÃO:5.000 UI, APRESENTAÇÃO:INJETÁVEL",1,"275649 | GONADOTROPINA, COMPOSIÇÃO:CORIÔNICA HUMANA, CO [P1279]"
"275722 | SONDA URETRAL, MATERIAL:PVC ATÓXICO SILICONIZADO, COMPRIMENTO:40 CM, TAMANHO:Nº 12, TIPO USO:EMBALAGEM INDIVIDUAL, ESTERILIDADE:DESCARTÁVEL,ESTÉRIL,APIROGÊNICA","275722 | SONDA URETRAL, MATERIAL:PVC ATÓXICO SILICONIZADO, COMPRIMENTO:40 CM, TAMANHO:Nº 12, TIPO USO:EMBALAGEM INDIVIDUAL, ESTERILIDADE:DESCARTÁVEL,ESTÉRIL,APIROGÊNICA",34,"275722 | SONDA URETRAL, MATERIAL:PVC ATÓXICO SILICONIZA [P1280]"
"275852 | PIMECROLIMO, DOSAGEM:1%, APRESENTAÇÃO:CREME","275852 | PIMECROLIMO, DOSAGEM:1%, APRESENTAÇÃO:CREME",12,"275852 | PIMECROLIMO, DOSAGEM:1%, APRESENTAÇÃO:CREME [P1281]"
"275888 | COLISTIMETATO DE SÓDIO, APRESENTAÇÃO:POLIMIXINA E, DOSAGEM:150MG, TIPO USO:PÓ LIOFILIZADO, INJETÁVEL","275888 | COLISTIMETATO DE SÓDIO, APRESENTAÇÃO:POLIMIXINA E, DOSAGEM:150MG, TIPO USO:PÓ LIOFILIZADO, INJETÁVEL",1,"275888 | COLISTIMETATO DE SÓDIO, APRESENTAÇÃO:POLIMIXIN [P1282]"
"275909 | COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, TIPO:13 FIOS/CM2, MODELO:COR BRANCA,ISENTA DE IMPUREZAS, CAMADAS:8 CAMADAS, LARGURA:15 CM, COMPRIMENTO:10 CM, CARACTERÍSTICAS ADICIONAIS:PESO 30G/COMPRESSA ESCOLIOSE, ESTERILIDADE:DESCARTÁVEL,ESTÉRIL","275909 | COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, TIPO:13 FIOS/CM2, MODELO:COR BRANCA,ISENTA DE IMPUREZAS, CAMADAS:8 CAMADAS, LARGURA:15 CM, COMPRIMENTO:10 CM, CARACTERÍSTICAS ADICIONAIS:PESO 30G/COMPRESSA ESCOLIOSE, ESTERILIDADE:DESCARTÁVEL,ESTÉRIL",2,"275909 | COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO,  [P1283]"
"275937 | RACECADOTRILA, DOSAGEM:100 MG","275937 | RACECADOTRILA, DOSAGEM:100 MG",12,"275937 | RACECADOTRILA, DOSAGEM:100 MG [P1284]"
"275944 | RILMENIDINA, DOSAGEM:1 MG","275944 | RILMENIDINA, DOSAGEM:1 MG",4,"275944 | RILMENIDINA, DOSAGEM:1 MG [P1285]"
"275963 | FINASTERIDA, CONCENTRAÇÃO:5 MG","275963 | FINASTERIDA, CONCENTRAÇÃO:5 MG",486,"275963 | FINASTERIDA, CONCENTRAÇÃO:5 MG [P1286]"
"275964 | FINASTERIDA, CONCENTRAÇÃO:1 MG","275964 | FINASTERIDA, CONCENTRAÇÃO:1 MG",9,"275964 | FINASTERIDA, CONCENTRAÇÃO:1 MG [P1287]"
"276092 | DOBUTAMINA CLORIDRATO, DOSAGEM:50 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL","276092 | DOBUTAMINA CLORIDRATO, DOSAGEM:50 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",6,"276092 | DOBUTAMINA CLORIDRATO, DOSAGEM:50 MG/ML, APRES [P1288]"
"276095 | LEVOTIROXINA SÓDICA, DOSAGEM:200MCG","276095 | LEVOTIROXINA SÓDICA, DOSAGEM:200MCG",30,"276095 | LEVOTIROXINA SÓDICA, DOSAGEM:200MCG [P1289]"
"276097 | BICARBONATO DE SÓDIO, DOSAGEM:10%, USO:SOLUÇÃO INJETÁVEL","276097 | BICARBONATO DE SÓDIO, DOSAGEM:10%, USO:SOLUÇÃO INJETÁVEL",57,"276097 | BICARBONATO DE SÓDIO, DOSAGEM:10%, USO:SOLUÇÃO [P1290]"
"276171 | LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX, TAMANHO:MÉDIO, COMPRIMENTO CANO:MÍNIMO 80 MM, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:ANTIDERRAPANTE","276171 | LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL:LÁTEX, TAMANHO:MÉDIO, COMPRIMENTO CANO:MÍNIMO 80 MM, TIPO:AMBIDESTRA, TIPO USO:DESCARTÁVEL, MODELO:ANTIDERRAPANTE",15,"276171 | LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO, MATERIAL [P1291]"
"276212 | BENGALA, TIPO:COMUM, MATERIAL:EM ALUMÍNIO, TIPO PONTEIRA:COM PONTEIRA DE BORRACHA, TAMANHO:TAMANHO ADULTO - SOB MEDIDA","276212 | BENGALA, TIPO:COMUM, MATERIAL:EM ALUMÍNIO, TIPO PONTEIRA:COM PONTEIRA DE BORRACHA, TAMANHO:TAMANHO ADULTO - SOB MEDIDA",2,"276212 | BENGALA, TIPO:COMUM, MATERIAL:EM ALUMÍNIO, TIP [P1292]"
"276233 | INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","276233 | INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL",207,"276233 | INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLI [P1293]"
"276234 | INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","276234 | INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL",178,"276234 | INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLI [P1294]"
"276235 | INSULINA, ORIGEM:LISPRO ASSOCIADA À LISPRO PROTAMINA, DOSAGEM:25% + 75%, APLICAÇÃO:INJETÁVEL","276235 | INSULINA, ORIGEM:LISPRO ASSOCIADA À LISPRO PROTAMINA, DOSAGEM:25% + 75%, APLICAÇÃO:INJETÁVEL",24,"276235 | INSULINA, ORIGEM:LISPRO ASSOCIADA À LISPRO PRO [P1295]"
"276258 | RAMIPRIL, CONCENTRAÇÃO:5MG","276258 | RAMIPRIL, CONCENTRAÇÃO:5MG",121,"276258 | RAMIPRIL, CONCENTRAÇÃO:5MG [P1296]"
"276259 | RAMIPRIL, CONCENTRAÇÃO:10MG","276259 | RAMIPRIL, CONCENTRAÇÃO:10MG",41,"276259 | RAMIPRIL, CONCENTRAÇÃO:10MG [P1297]"
"276260 | RAMIPRIL, CONCENTRAÇÃO:2,5MG","276260 | RAMIPRIL, CONCENTRAÇÃO:2,5MG",42,"276260 | RAMIPRIL, CONCENTRAÇÃO:2,5MG [P1298]"
"276261 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:5MG + 12,5MG","276261 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:5MG + 12,5MG",25,"276261 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM HIDROCLOROT [P1299]"
"276262 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:5MG + 25MG","276262 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:5MG + 25MG",10,"276262 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM HIDROCLOROT [P1300]"
"276263 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM ANLODIPINO, CONCENTRAÇÃO:2,5MG + 5MG","276263 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM ANLODIPINO, CONCENTRAÇÃO:2,5MG + 5MG",6,"276263 | RAMIPRIL, COMPOSIÇÃO:ASSOCIADO COM ANLODIPINO, [P1301]"
